sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:obsolete_conceptId,ADD_INFO:validationMessages
4831-14,Salmonella Goelzau,-1,,1,APPROVED,UNREVIEWED,,0,4283369,Salmonella Goelzau,Observation,MAPS_TO,,,0,,2001101082,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Goelzau,,
4834-57,Pseudoramibacter alactolyticus,-1,,1,APPROVED,UNREVIEWED,,0,4035075,Pseudoramibacter alactolyticus,Observation,MAPS_TO,,,0,,2001101083,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Pseudoramibacter alactolyticus,,
4844-73,Kocuria varians,-1,,1,APPROVED,UNREVIEWED,,0,4034761,Kocuria varians,Observation,MAPS_TO,,,0,,2001101084,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Kocuria varians,,
4845-94,Actinomyces israelii,-1,,1,APPROVED,UNREVIEWED,,0,4262658,Actinomyces israelii,Observation,MAPS_TO,,,0,,2001101085,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Actinomyces israelii,,
4854-88,Salmonella Concord,-1,,1,APPROVED,UNREVIEWED,,0,4198046,Salmonella Concord,Observation,MAPS_TO,,,0,,2001101086,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Concord,,
4857-76,Salmonella Livingstone,-1,,1,APPROVED,UNREVIEWED,,0,4280487,Salmonella Livingstone,Observation,MAPS_TO,,,0,,2001101087,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Livingstone,,
4870-25,Corynebacterium simulans,-1,,1,APPROVED,UNREVIEWED,,0,4217867,Corynebacterium simulans,Observation,MAPS_TO,,,0,,2001101088,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Corynebacterium simulans,,
4896-87,Helicobacter fennelliae,-1,,1,APPROVED,UNREVIEWED,,0,4237579,Helicobacter fennelliae,Observation,MAPS_TO,,,0,,2001101089,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Helicobacter fennelliae,,
4897-12,Aeromonas veronii biotyyppi sobria,-1,,0.67,APPROVED,EQUAL,PKo,0,4352629,Aeromonas veronii subsp sobria,Observation,MAPS_TO,,PKo,0,,2001101090,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Aeromonas veronii biotyyppi sobria,,
4898-03,Haemophilus aphrophilus,-1,,1,APPROVED,UNREVIEWED,,0,40484530,Aggregatibacter aphrophilus,Observation,MAPS_TO,,,0,,2001101091,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Haemophilus aphrophilus,,
4899-57,Corynebacterium macginleyi,-1,,1,APPROVED,UNREVIEWED,,0,4181656,Corynebacterium macginleyi,Observation,MAPS_TO,,,0,,2001101092,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Corynebacterium macginleyi,,
4904-32,Fusarium oxysporum,-1,,1,APPROVED,UNREVIEWED,,0,4310876,Fusarium oxysporum,Observation,MAPS_TO,,,0,,2001101093,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Fusarium oxysporum,,
4910-62,Salmonella enterica,-1,,1,APPROVED,UNREVIEWED,,0,4005794,Salmonella enterica,Observation,MAPS_TO,,,0,,2001101094,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Salmonella enterica,,
4915-73,Escherichia hermannii,-1,,1,APPROVED,UNREVIEWED,,0,4312475,Escherichia hermannii,Observation,MAPS_TO,,,0,,2001101095,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Escherichia hermannii,,
4923-72,Streptococcus alactolyticus,-1,,1,APPROVED,UNREVIEWED,,0,4145289,Streptococcus alactolyticus,Observation,MAPS_TO,,,0,,2001101096,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Streptococcus alactolyticus,,
4924-97,Mycobacterium terrae,-1,,1,APPROVED,UNREVIEWED,,0,4163986,Mycobacterium terrae,Observation,MAPS_TO,,,0,,2001101097,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mycobacterium terrae,,
4928-27,Fibrobacter intestinalis,-1,,1,APPROVED,UNREVIEWED,,0,4014696,Fibrobacter intestinalis,Observation,MAPS_TO,,,0,,2001101098,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Fibrobacter intestinalis,,
4930-71,Salmonella Ouakam,-1,,1,APPROVED,UNREVIEWED,,0,4324681,Salmonella Ouakam,Observation,MAPS_TO,,,0,,2001101099,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Ouakam,,
4933-30,Clostridium sp.,-1,,0.49,APPROVED,EQUAL,PKo,0,4218244,Clostridium,Observation,MAPS_TO,,PKo,0,,2001101100,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Clostridium sp.,,
4937-16,Pantoea agglomerans,-1,,1,APPROVED,UNREVIEWED,,0,4018788,Pantoea agglomerans,Observation,MAPS_TO,,,0,,2001101101,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Pantoea agglomerans,,
4941-98,Pasteurella pneumotropica,-1,,1,APPROVED,UNREVIEWED,,0,4138829,Rodentibacter pneumotropicus,Observation,MAPS_TO,,,0,,2001101102,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Pasteurella pneumotropica,,
4952-74,Salmonella Singapore,-1,,1,APPROVED,UNREVIEWED,,0,4104359,Salmonella Singapore,Observation,MAPS_TO,,,0,,2001101103,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Singapore,,
4953-46,Lactobacillus gasseri,-1,,1,APPROVED,UNREVIEWED,,0,4324548,Lactobacillus gasseri,Observation,MAPS_TO,,,0,,2001101104,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Lactobacillus gasseri,,
4954-61,Salmonella Manhattan,-1,,1,APPROVED,UNREVIEWED,,0,4063928,Salmonella Manhattan,Observation,MAPS_TO,,,0,,2001101105,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Manhattan,,
4965-08,Dialister pneumosintes,-1,,1,APPROVED,UNREVIEWED,,0,4015533,Dialister pneumosintes,Observation,MAPS_TO,,,0,,2001101106,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Dialister pneumosintes,,
4983-27,Veillonella atypica,-1,,1,APPROVED,UNREVIEWED,,0,4065595,Veillonella atypica,Observation,MAPS_TO,,,0,,2001101107,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Veillonella atypica,,
4998-74,Mitsuokella multiacida,-1,,0.93,APPROVED,EQUIVALENT,PKo,0,4207983,Mitsuokella multacida,Observation,MAPS_TO,,PKo,0,,2001101108,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Mitsuokella multiacida,,
4999-42,Salmonella Saintpaul,-1,,1,APPROVED,UNREVIEWED,,0,4151363,Salmonella Saintpaul,Observation,MAPS_TO,,,0,,2001101109,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Saintpaul,,
5011-38,Mycobacterium triplex,-1,,1,APPROVED,UNREVIEWED,,0,4034541,Mycobacterium triplex,Observation,MAPS_TO,,,0,,2001101110,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mycobacterium triplex,,
5013-29,Porphyromonas crevioricanis,-1,,1,APPROVED,UNREVIEWED,,0,4013785,Porphyromonas crevioricanis,Observation,MAPS_TO,,,0,,2001101111,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Porphyromonas crevioricanis,,
5015-94,Haemophilus aegyptius,-1,,1,APPROVED,UNREVIEWED,,0,4100957,Haemophilus aegyptius,Observation,MAPS_TO,,,0,,2001101112,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Haemophilus aegyptius,,
5016-06,Salmonella Galiema,-1,,1,APPROVED,UNREVIEWED,,0,4261795,Salmonella Galiema,Observation,MAPS_TO,,,0,,2001101113,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Galiema,,
5018-88,Mogibacterium pumilum,-1,,1,APPROVED,UNREVIEWED,,0,4214816,Mogibacterium pumilum,Observation,MAPS_TO,,,0,,2001101114,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mogibacterium pumilum,,
5022-36,Nocardia sp.,-1,,0.47,APPROVED,EQUAL,PKo,0,4245771,Nocardia,Observation,MAPS_TO,,PKo,0,,2001101115,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Nocardia sp.,,
5027-29,Porphyromonas cangingivalis,-1,,1,APPROVED,UNREVIEWED,,0,4013783,Porphyromonas cangingivalis,Observation,MAPS_TO,,,0,,2001101116,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Porphyromonas cangingivalis,,
5032-50,Astrovirus,-1,,0.86,APPROVED,EQUIVALENT,PKo,0,4140542,Human astrovirus,Observation,MAPS_TO,,PKo,0,,2001101117,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Astrovirus,,
5038-14,Corynebacterium afermentans ssp. afermentans,-1,,0.82,APPROVED,EQUAL,PKo,0,4014692,Corynebacterium afermentans ss afermentans,Observation,MAPS_TO,,PKo,0,,2001101118,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Corynebacterium afermentans ssp. afermentans,,
5041-53,Pasteurella multocida ssp. multocida,-1,,0.77,APPROVED,EQUAL,PKo,0,4323989,Pasteurella multocida ss. multocida,Observation,MAPS_TO,,PKo,0,,2001101119,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Pasteurella multocida ssp. multocida,,
5051-22,Moraxella atlantae,-1,,1,APPROVED,UNREVIEWED,,0,4165519,Moraxella atlantae,Observation,MAPS_TO,,,0,,2001101120,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Moraxella atlantae,,
5053-39,Salmonella Menden,-1,,1,APPROVED,UNREVIEWED,,0,4180697,Salmonella Menden,Observation,MAPS_TO,,,0,,2001101121,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Menden,,
5054-46,Borrelia burgdorferi sensu stricto,-1,,0.76,APPROVED,EQUIVALENT,PKo,0,4295111,Borrelia burgdorferi,Observation,MAPS_TO,,PKo,0,,2001101122,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Borrelia burgdorferi sensu stricto,,
5058-03,Norovirus,-1,,1,APPROVED,UNREVIEWED,,0,4248366,Norovirus,Observation,MAPS_TO,,,0,,2001101123,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Norovirus,,
5062-74,Salmonella Matadi,-1,,1,APPROVED,UNREVIEWED,,0,4339306,Salmonella Matadi,Observation,MAPS_TO,,,0,,2001101124,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Matadi,,
5065-13,Kytococcus sedentarius,-1,,1,APPROVED,UNREVIEWED,,0,4034525,Kytococcus sedentarius,Observation,MAPS_TO,,,0,,2001101125,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Kytococcus sedentarius,,
5069-90,Raoultella ornithinolytica,-1,,1,APPROVED,UNREVIEWED,,0,4212063,Raoultella ornithinolytica,Observation,MAPS_TO,,,0,,2001101126,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Raoultella ornithinolytica,,
5086-19,Clostridium disporicum,-1,,1,APPROVED,UNREVIEWED,,0,4211704,Clostridium disporicum,Observation,MAPS_TO,,,0,,2001101127,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Clostridium disporicum,,
5087-85,Mycobacterium doricum,-1,,1,APPROVED,UNREVIEWED,,0,4327426,Mycobacterium doricum,Observation,MAPS_TO,,,0,,2001101128,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mycobacterium doricum,,
5090-10,Herpes Simplex virus,-1,,1,APPROVED,UNREVIEWED,,0,4064704,Human herpes simplex virus,Observation,MAPS_TO,,,0,,2001101129,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Herpes Simplex virus,,
5095-23,Salmonella Duisburg,-1,,1,APPROVED,UNREVIEWED,,0,4173470,Salmonella Duisburg,Observation,MAPS_TO,,,0,,2001101130,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Duisburg,,
5100-08,Corynebacterium durum,-1,,1,APPROVED,UNREVIEWED,,0,4188993,Corynebacterium durum,Observation,MAPS_TO,,,0,,2001101131,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Corynebacterium durum,,
5101-15,Selenomonas dianae,-1,,1,APPROVED,UNREVIEWED,,0,4313727,Selenomonas dianae,Observation,MAPS_TO,,,0,,2001101132,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Selenomonas dianae,,
5102-31,Francisella tularensis,-1,,1,APPROVED,UNREVIEWED,,0,4197546,Francisella tularensis,Observation,MAPS_TO,,,0,,2001101133,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Francisella tularensis,,
5109-48,Rickettsia sp.,-1,,0.66,APPROVED,EQUAL,PKo,0,4268159,Rickettsia,Observation,MAPS_TO,,PKo,0,,2001101134,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Rickettsia sp.,,
5115-19,Corynebacterium nigricans,-1,,1,APPROVED,UNREVIEWED,,0,4300249,Corynebacterium aurimucosum,Observation,MAPS_TO,,,0,,2001101135,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Corynebacterium nigricans,,
5125-39,Campylobacter sputorum biotyyppi fecalis,-1,,0.64,APPROVED,EQUAL,PKo,0,4348438,Campylobacter sputorum biovar fecalis,Observation,MAPS_TO,,PKo,0,,2001101136,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Campylobacter sputorum biotyyppi fecalis,,
5130-18,Mycobacterium aurum,-1,,1,APPROVED,UNREVIEWED,,0,4167355,Mycobacterium aurum,Observation,MAPS_TO,,,0,,2001101137,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mycobacterium aurum,,
5141-09,Hepatiitti C -virus,-1,,0.37,APPROVED,EQUAL,PKo,0,4268323,Hepatitis C virus,Observation,MAPS_TO,,PKo,0,,2001101138,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Hepatiitti C -virus,,
5145-52,Salmonella Westhampton,-1,,1,APPROVED,UNREVIEWED,,0,4268163,Salmonella Westhampton,Observation,MAPS_TO,,,0,,2001101139,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Westhampton,,
5158-59,Streptococcus anginosus -ryhmä,-1,,0.61,APPROVED,EQUAL,PKo,0,4217696,Streptococcus anginosus group,Observation,MAPS_TO,,PKo,0,,2001101140,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Streptococcus anginosus -ryhmä,,
5160-41,Salmonella Israel,-1,,1,APPROVED,UNREVIEWED,,0,4190946,Salmonella Israel,Observation,MAPS_TO,,,0,,2001101141,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Israel,,
5166-08,Coprococcus catus,-1,,1,APPROVED,UNREVIEWED,,0,4214958,Coprococcus catus,Observation,MAPS_TO,,,0,,2001101142,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Coprococcus catus,,
5170-71,Aureobasidium sp.,-1,,0.65,APPROVED,EQUAL,PKo,0,4142026,Aureobasidium,Observation,MAPS_TO,,PKo,0,,2001101143,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Aureobasidium sp.,,
5177-16,Mycobacterium confluentis,-1,,1,APPROVED,UNREVIEWED,,0,4034207,Mycobacterium confluentis,Observation,MAPS_TO,,,0,,2001101144,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mycobacterium confluentis,,
5188-41,Fusobacterium nucleatum ssp. animalis,-1,,0.84,APPROVED,EQUAL,PKo,0,4034520,Fusobacterium nucleatum ss animalis,Observation,MAPS_TO,,PKo,0,,2001101145,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Fusobacterium nucleatum ssp. animalis,,
5197-62,Legionella moravica,-1,,1,APPROVED,UNREVIEWED,,0,4011487,Legionella moravica,Observation,MAPS_TO,,,0,,2001101146,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Legionella moravica,,
5198-17,Ureaplasma urealyticum,-1,,1,APPROVED,UNREVIEWED,,0,4003364,Ureaplasma urealyticum,Observation,MAPS_TO,,,0,,2001101147,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Ureaplasma urealyticum,,
5201-73,Mycobacterium intermedium,-1,,1,APPROVED,UNREVIEWED,,0,4035080,Mycobacterium intermedium,Observation,MAPS_TO,,,0,,2001101148,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mycobacterium intermedium,,
5209-83,Mycobacterium peregrinum,-1,,1,APPROVED,UNREVIEWED,,0,4034540,Mycobacterium peregrinum,Observation,MAPS_TO,,,0,,2001101149,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mycobacterium peregrinum,,
5210-68,Atopobium rimae,-1,,1,APPROVED,UNREVIEWED,,0,4015384,Atopobium rimae,Observation,MAPS_TO,,,0,,2001101150,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Atopobium rimae,,
5214-27,Micromonas micros,-1,,1,APPROVED,UNREVIEWED,,0,4200633,Parvimonas micra,Observation,MAPS_TO,,,0,,2001101151,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Micromonas micros,,
5217-95,Bifidobacterium bifidum,-1,,1,APPROVED,UNREVIEWED,,0,4098724,Bifidobacterium bifidum,Observation,MAPS_TO,,,0,,2001101152,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Bifidobacterium bifidum,,
5220-39,Prevotella brevis,-1,,1,APPROVED,UNREVIEWED,,0,4013776,Prevotella brevis,Observation,MAPS_TO,,,0,,2001101153,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Prevotella brevis,,
5221-06,Candida viswanathii,-1,,1,APPROVED,UNREVIEWED,,0,4348051,Candida viswanathii,Observation,MAPS_TO,,,0,,2001101154,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Candida viswanathii,,
5231-21,Suttonella indologenes,-1,,1,APPROVED,UNREVIEWED,,0,4020478,Suttonella indologenes,Observation,MAPS_TO,,,0,,2001101155,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Suttonella indologenes,,
5237-11,Salmonella Irumu,-1,,1,APPROVED,UNREVIEWED,,0,4049888,Salmonella Irumu,Observation,MAPS_TO,,,0,,2001101156,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Irumu,,
5244-00,Enterococcus avium,-1,,1,APPROVED,UNREVIEWED,,0,4338685,Enterococcus avium,Observation,MAPS_TO,,,0,,2001101157,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Enterococcus avium,,
5245-36,Cryptococcus sp.,-1,,0.68,APPROVED,EQUAL,PKo,0,4069831,Cryptococcus,Observation,MAPS_TO,,PKo,0,,2001101158,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Cryptococcus sp.,,
5248-60,Candida rugosa,-1,,1,FLAGGED,UNREVIEWED,,0,4028804,Candida rugosa,Observation,MAPS_TO,,,0,,2001101159,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Candida rugosa,,WARNING: OUTDATED: conceptName for conceptId 4028804 is different in the target vocabularies
5250-21,Actinobacillus suis,-1,,1,APPROVED,UNREVIEWED,,0,4010585,Actinobacillus suis,Observation,MAPS_TO,,,0,,2001101160,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Actinobacillus suis,,
5261-57,Xenorhabdus luminescens DNA-ryhmä 5,-1,,0.57,APPROVED,EQUAL,PKo,0,4018372,Xenorhabdus DNA Group 5,Observation,MAPS_TO,,PKo,0,,2001101161,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Xenorhabdus luminescens DNA-ryhmä 5,,
5269-70,Streptococcus gordonii,-1,,1,APPROVED,UNREVIEWED,,0,4015115,Streptococcus gordonii,Observation,MAPS_TO,,,0,,2001101162,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Streptococcus gordonii,,
5281-39,Salmonella Hvittingfoss,-1,,1,APPROVED,UNREVIEWED,,0,4284261,Salmonella Hvittingfoss,Observation,MAPS_TO,,,0,,2001101163,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Hvittingfoss,,
5282-60,Influenssa A -virus,-1,,0.5,APPROVED,EQUAL,PKo,0,4236145,Influenza A virus,Observation,MAPS_TO,,PKo,0,,2001101164,MICROBEfi Level 0,Observation,2001-01-01,2099-12-31,,,Influenssa A -virus,,
5295-88,Citrobacter amalonaticus,-1,,1,APPROVED,UNREVIEWED,,0,4205585,Citrobacter amalonaticus,Observation,MAPS_TO,,,0,,2001101165,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Citrobacter amalonaticus,,
5304-98,Salmonella Gege,-1,,1,APPROVED,UNREVIEWED,,0,4221426,Salmonella Gege,Observation,MAPS_TO,,,0,,2001101166,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Gege,,
5309-65,Fusobacterium nucleatum ssp. fusiforme,-1,,0.84,APPROVED,EQUAL,PKo,0,4034141,Fusobacterium nucleatum ss fusiforme,Observation,MAPS_TO,,PKo,0,,2001101167,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Fusobacterium nucleatum ssp. fusiforme,,
5314-12,Brugia sp.,-1,,0.57,APPROVED,EQUAL,PKo,0,4239787,Brugia,Observation,MAPS_TO,,PKo,0,,2001101168,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Brugia sp.,,
5316-94,Kingella kingae,-1,,1,APPROVED,UNREVIEWED,,0,4233515,Kingella kingae,Observation,MAPS_TO,,,0,,2001101169,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Kingella kingae,,
5328-18,Dolosicoccus paucivorans,-1,,1,APPROVED,UNREVIEWED,,0,4214201,Dolosicoccus paucivorans,Observation,MAPS_TO,,,0,,2001101170,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Dolosicoccus paucivorans,,
5329-81,Legionella feeleii,-1,,1,APPROVED,UNREVIEWED,,0,4063252,Legionella feeleii,Observation,MAPS_TO,,,0,,2001101171,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Legionella feeleii,,
5330-06,Ihmisen T-lymfotrooppinen virus,-1,,0.43,APPROVED,EQUAL,PKo,0,4232904,Human T-lymphotropic virus,Observation,MAPS_TO,,PKo,0,,2001101172,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Ihmisen T-lymfotrooppinen virus,,
5335-86,Neisseria lactamica,-1,,1,APPROVED,UNREVIEWED,,0,4207510,Neisseria lactamica,Observation,MAPS_TO,,,0,,2001101173,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Neisseria lactamica,,
5342-66,Campylobacter jejuni,-1,,1,APPROVED,UNREVIEWED,,0,4282778,Campylobacter jejuni,Observation,MAPS_TO,,,0,,2001101174,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Campylobacter jejuni,,
5343-29,Brucella suis,-1,,1,APPROVED,UNREVIEWED,,0,4167528,Brucella suis,Observation,MAPS_TO,,,0,,2001101175,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Brucella suis,,
5349-16,Rickettsia rickettsii,-1,,1,APPROVED,UNREVIEWED,,0,4105949,Rickettsia rickettsii,Observation,MAPS_TO,,,0,,2001101176,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Rickettsia rickettsii,,
5356-46,Clostridium clostridioforme,-1,,1,FLAGGED,UNREVIEWED,,0,4180851,Clostridium clostridioforme,Observation,MAPS_TO,,,0,,2001101177,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Clostridium clostridioforme,,WARNING: OUTDATED: conceptName for conceptId 4180851 is different in the target vocabularies
5371-89,Clostridium orbiscindens,-1,,1,APPROVED,UNREVIEWED,,0,40492865,Flavonifractor plautii,Observation,MAPS_TO,,,0,,2001101178,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Clostridium orbiscindens,,
5372-79,Serratia liquefaciens,-1,,1,APPROVED,UNREVIEWED,,0,4028952,Serratia liquefaciens,Observation,MAPS_TO,,,0,,2001101179,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Serratia liquefaciens,,
5375-17,Chlamydia pneumoniae,-1,,1,APPROVED,UNREVIEWED,,0,4013868,Chlamydophila pneumoniae,Observation,MAPS_TO,,,0,,2001101180,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Chlamydia pneumoniae,,
5376-58,Bartonella clarridgeiae,-1,,1,APPROVED,UNREVIEWED,,0,4014810,Bartonella clarridgeiae,Observation,MAPS_TO,,,0,,2001101181,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Bartonella clarridgeiae,,
5378-32,"Salmonella enterica ssp. enterica (I), ryhmä V (O:44)",-1,,0.54,APPROVED,EQUAL,PKo,0,4223785,Salmonella group O:44,Observation,MAPS_TO,,PKo,0,,2001101182,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,"Salmonella enterica ssp. enterica (I), ryhmä V (O:44)",,
5379-92,Salmonella Kouka,-1,,1,APPROVED,UNREVIEWED,,0,4241985,Salmonella Kouka,Observation,MAPS_TO,,,0,,2001101183,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Kouka,,
5396-87,Salmonella Choleraesuis,-1,,1,APPROVED,UNREVIEWED,,0,4197395,Salmonella Choleraesuis,Observation,MAPS_TO,,,0,,2001101184,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Choleraesuis,,
5402-08,Borrelia afzelii,-1,,1,APPROVED,UNREVIEWED,,0,4216732,Borrelia afzelii,Observation,MAPS_TO,,,0,,2001101185,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Borrelia afzelii,,
5404-83,Mycoplasma sp.,-1,,0.54,APPROVED,EQUAL,PKo,0,4193931,Genus Mycoplasma,Observation,MAPS_TO,,PKo,0,,2001101186,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,Mycoplasma sp.,,
5407-77,Pieni pyöreä virus,-1,,0.23,APPROVED,EQUAL,PKo,0,4087861,Small round virus,Observation,MAPS_TO,,PKo,0,,2001101187,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Pieni pyöreä virus,,
5408-95,"Salmonella enterica ssp. enterica (I), ryhmä L (O:21)",-1,,0.51,APPROVED,EQUAL,PKo,0,4224445,Salmonella group O:21,Observation,MAPS_TO,,PKo,0,,2001101188,MICROBEfi Level 0,Observation,2004-01-01,2099-12-31,,,"Salmonella enterica ssp. enterica (I), ryhmä L (O:21)",,
5414-43,Salmonella Lagos,-1,,1,APPROVED,UNREVIEWED,,0,4085137,Salmonella Lagos,Observation,MAPS_TO,,,0,,2001101189,MICROBEfi Level 0,Observation,1998-01-01,2099-12-31,,,Salmonella Lagos,,
5438-59,Angiostrongylus cantonensis,-1,,1,APPROVED,UNREVIEWED,,0,4169409,Angiostrongylus cantonensis,Observation,MAPS_TO,,,0,,2001101190,MICROBEfi Level 0,Observation,1994-05-01,2099-12-31,,,Angiostrongylus cantonensis,,
