sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:obsolete_conceptId,ADD_INFO:validationMessages
N44,"Neurological, Preventive immunization/medic",193,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000749,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Rokotus / ennaltaehkäisevä lääkitys",,
N45,"Neurological, Observ/health educat/advice/diet",7,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000750,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Seuranta/terveysneuvonta/ruokavalioneuvonta",,
N46,"Neurological, Consultation primary care provider",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000751,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Perusterveydenhuollon asiantuntijan konsultaatio",,
N47,"Neurological, Consultation with specialist",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000752,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Erikoislääkärin konsultaatio",,
N48,"Neurological, Clarification/discussion RFE/demand",67,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000753,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Potilaan tarpeiden/tulosyyn selvittäminen",,
N49,"Neurological, Other preventive procedure",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000754,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Muu ennaltaehkäisevä toimenpide",,
N50,"Neurological, Medication/prescr/renewal",228,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000755,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Lääkitys/lääkemääräys/uusinta/injektio",,
N51,"Neurological, I&d/flush/aspiration",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000756,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",,
N52,"Neurological, Exc/remov/biopsy/destruc/debrid/caut",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000757,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",,
N53,"Neurological, Instrument/catheter/intubate/dilate",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000758,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Katetrointi/intubointi/laajentaminen",,
N54,"Neurological, Repair/fix-suture/cast/prosth device",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000759,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",,
N55,"Neurological, Local injection/infiltration",35,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000760,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Paikallinen lääkeaineinjektio",,
N56,"Neurological, Dressing/pressure/compress/tamponade",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000761,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Sidos/kompressi/tamponointi",,
N57,"Neurological, Physical medicine/rehabilitation",70,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000762,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Fysikaalinen hoito / kuntoutus",,
N58,"Neurological, Therapeutic counselling/listening",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000763,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Terapeuttinen neuvonta / kuuntelu",,
N59,"Neurological, Other therap proced/minor surg NEC",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000764,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",,
N60,"Neurological, Result test/procedure",6,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000765,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Tutkimustulosten kuuleminen",,
N61,"Neurological, Result examination/test/record/letter from other provider",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000766,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",,
N62,"Neurological, Administrative procedure",15,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000767,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Hallinnollinen toimenpide",,
N63,"Neurological, Follow-up encounter unspecified",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000768,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Muu seurantakäynti",,
N64,"Neurological, Encounter/prob initiated by provider",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000769,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Hoidonantajan käynnistämä tapahtuma",,
N65,"Neurological, Enc/prob init by other than pt/prov",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000770,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Muun henkilön käynnistämä tapahtuma",,
N66,"Neurological, Referral to non-MD provider",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000771,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Lähete muulle perusterveydenhuollon ammattihenkilölle",,
N67,"Neurological, Referral to physician/hospital",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000772,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Lähete erikoislääkärille/sairaalaan",,
N68,"Neurological, Other referral NEC",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000773,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Muu lähete",,
N69,"Neurological, Other reason for encounter NEC",7,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000774,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermosto, Muu käynnin syy",,
N70,Poliomyelitis,344,,0,APPROVED,UNREVIEWED,Javier,1665705600000,378679,Acute poliomyelitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000775,ICPC2,Condition,1970-01-01,2099-12-31,N,,Polio / muu enterovirus,,
N71,Meningitis/encephalitis,402,,0,APPROVED,UNREVIEWED,Javier,1665705600000,435785,Meningitis,Condition,MAPS_TO,,Javier,1590969600000,,2002000776,ICPC2,Condition,1970-01-01,2099-12-31,N,,Aivokalvontulehdus/aivotulehdus,,
N72,Tetanus,33,,0,APPROVED,UNREVIEWED,Javier,1665705600000,435740,Tetanus,Condition,MAPS_TO,,Javier,1590969600000,,2002000777,ICPC2,Condition,1970-01-01,2099-12-31,N,,Jäykkäkouristus,,
N73,Neurological infection other,489,,0,APPROVED,UNREVIEWED,Javier,1665705600000,381783,Viral infection of central nervous system,Condition,MAPS_TO,,Javier,1590969600000,,2002000778,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermoston infektio, muu",,
N74,Malignant neoplasm nervous system,1261,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000779,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Pahanlaatuinen kasvain, hermoston",,
N75,Benign neoplasm nervous system,395,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000780,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hyvänlaatuinen kasvain, hermoston",,
N76,Neoplasm nervous system unspecified,675,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000781,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Kasvain, hermoston, määrittämätön",,
N79,Concussion,641,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4001336,Concussion injury of brain,Condition,MAPS_TO,,Javier,1590969600000,,2002000782,ICPC2,Condition,1970-01-01,2099-12-31,N,,Aivotärähdys,,
N80,Head injury other,3740,,0,APPROVED,UNREVIEWED,Javier,1665705600000,375415,Injury of head,Condition,MAPS_TO,,Javier,1590969600000,,2002000783,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Pään vamma, muu",,
N81,Injury nervous system other,1608,,0,APPROVED,UNREVIEWED,Javier,1665705600000,381732,Nerve injury,Condition,MAPS_TO,,Javier,1590969600000,,2002000784,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Hermoston vamma, muu",,
N85,Congenital anomaly neurological,68,,0,APPROVED,UNREVIEWED,Javier,1665705600000,374142,Congenital anomaly of nervous system,Condition,MAPS_TO,,Javier,1590969600000,,2002000785,ICPC2,Condition,1970-01-01,2099-12-31,N,,"Synnynnäinen epämuodostuma, hermoston",,
N86,Multiple sclerosis,31139,,0,APPROVED,UNREVIEWED,Javier,1665705600000,374919,Multiple sclerosis,Condition,MAPS_TO,,Javier,1590969600000,,2002000786,ICPC2,Condition,1970-01-01,2099-12-31,N,,Multippeliskleroosi,,
N87,Parkinsonism,87389,,0,APPROVED,UNREVIEWED,Javier,1665705600000,381270,Parkinson's disease,Condition,MAPS_TO,,Javier,1590969600000,,2002000787,ICPC2,Condition,1970-01-01,2099-12-31,N,,Parkinsonismi,,
N88,Epilepsy,23869,,0,APPROVED,UNREVIEWED,Javier,1665705600000,380378,Epilepsy,Condition,MAPS_TO,,Javier,1590969600000,,2002000788,ICPC2,Condition,1970-01-01,2099-12-31,N,,Epilepsia,,
N89,Migraine,11502,,0,APPROVED,EQUAL,Anna Hammais,1729606988149,318736,Migraine,Condition,MAPS_TO,,Anna Hammais,1729606983485,,2002000789,ICPC2,Condition,1970-01-01,2099-12-31,N,,Migreeni,,
N90,Cluster headache,186,,0,APPROVED,UNREVIEWED,Javier,1665705600000,381278,Cluster headache,Condition,MAPS_TO,,Javier,1590969600000,,2002000790,ICPC2,Condition,1970-01-01,2099-12-31,N,,Sarjoittainen päänsärky,,
N91,Facial paralysis/bell's palsy,186,,0,APPROVED,UNREVIEWED,Javier,1665705600000,374923,Bell's palsy,Condition,MAPS_TO,,Javier,1590969600000,,2002000791,ICPC2,Condition,1970-01-01,2099-12-31,N,,Kasvohermohalvaus / Bellin pareesi,,
N92,Trigeminal neuralgia,390,,0,APPROVED,UNREVIEWED,Javier,1665705600000,379801,Trigeminal neuralgia,Condition,MAPS_TO,,Javier,1590969600000,,2002000792,ICPC2,Condition,1970-01-01,2099-12-31,N,,Kolmoishermosärky,,
N93,Carpal tunnel syndrome,1653,,0,APPROVED,UNREVIEWED,Javier,1665705600000,380094,Carpal tunnel syndrome,Condition,MAPS_TO,,Javier,1590969600000,,2002000793,ICPC2,Condition,1970-01-01,2099-12-31,N,,Rannekanavaoireyhtymä,,
N94,Peripheral neuritis/neuropathy,514,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4175154,Disorder of the peripheral nervous system,Condition,MAPS_TO,,Javier,1590969600000,,2002000794,ICPC2,Condition,1970-01-01,2099-12-31,N,,Ääreishermotulehdus/-sairaus,,
N95,Tension headache,741,,0,APPROVED,UNREVIEWED,Javier,1665705600000,376382,Tension-type headache,Condition,MAPS_TO,,Javier,1590969600000,,2002000795,ICPC2,Condition,1970-01-01,2099-12-31,N,,Jännityspäänsärky,,
N99,Neurological disease other,13209,,0,APPROVED,UNREVIEWED,Javier,1665705600000,376337,Disorder of nervous system,Condition,MAPS_TO,,Javier,1590969600000,,2002000796,ICPC2,Condition,1970-01-01,2099-12-31,N,,Muu hermoston sairaus,,
P,Psychological,0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000797,ICPC2,Condition,1970-01-01,2099-12-31,,,Mielenterveys ja käyttäytyminen,,
P01,Feeling anxious/nervous/tense,105850,,0,APPROVED,UNREVIEWED,Javier,1665705600000,436817,Feeling nervous,Observation,MAPS_TO,,Javier,1590969600000,,2002000798,ICPC2,Condition,1970-01-01,2099-12-31,P,,Ahdistuneisuuden/hermostuneisuuden/jännittyneisyyden tunne,,
P02,Acute stress reaction,10284,,0,APPROVED,UNREVIEWED,Javier,1665705600000,440083,Acute stress disorder,Condition,MAPS_TO,,Javier,1590969600000,,2002000799,ICPC2,Condition,1970-01-01,2099-12-31,P,,Akuutti stressireaktio,,
P03,Feeling depressed,101910,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4025215,Emotional state finding,Observation,MAPS_TO,,Javier,1590969600000,,2002000800,ICPC2,Condition,1970-01-01,2099-12-31,P,,Masennuksen tunne,,
P04,Feeling/behaving irritable/angry,1994,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4168681,Irritability and anger,Observation,MAPS_TO,,Javier,1590969600000,,2002000801,ICPC2,Condition,1970-01-01,2099-12-31,P,,Ärtyneisyys,,
P05,"Senility, feeling/behaving old",28538,,0,APPROVED,UNREVIEWED,Javier,1665705600000,435088,Senility,Observation,MAPS_TO,,Javier,1590969600000,,2002000802,ICPC2,Condition,1970-01-01,2099-12-31,P,,Vanhuuden tunne / vanhusmaisuus / seniliteetti,,
P06,Sleep disturbance,37640,,0,APPROVED,UNREVIEWED,Javier,1665705600000,435524,Sleep disorder,Condition,MAPS_TO,,Javier,1590969600000,,2002000803,ICPC2,Condition,1970-01-01,2099-12-31,P,,Unihäiriö,,
P07,Sexual desire reduced,252,,0,APPROVED,UNREVIEWED,Javier,1665705600000,443262,Lack or loss of sexual desire,Condition,MAPS_TO,,Javier,1590969600000,,2002000804,ICPC2,Condition,1970-01-01,2099-12-31,P,,Vähentynyt sukupuolinen halu,,
P08,Sexual fulfilment reduced,91,,0,APPROVED,UNREVIEWED,Javier,1665705600000,440068,Psychosexual dysfunction,Condition,MAPS_TO,,Javier,1590969600000,,2002000805,ICPC2,Condition,1970-01-01,2099-12-31,P,,Sukupuolisen tyydyttymisen heikentyminen,,
P09,Sexual preference concern,81,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000806,ICPC2,Condition,1970-01-01,2099-12-31,P,,Huoli seksuaalisesta suuntautumisesta,,
P10,Stammering/stuttering/tic,173,,0,APPROVED,UNREVIEWED,Javier,1665705600000,436667,Stuttering,Observation,MAPS_TO,,Javier,1590969600000,,2002000807,ICPC2,Condition,1970-01-01,2099-12-31,P,,Änkytys / tic-oireyhtymä,,
P11,Eating problem in child,315,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4250314,Feeding disorder of infancy OR early childhood,Condition,MAPS_TO,,Javier,1590969600000,,2002000808,ICPC2,Condition,1970-01-01,2099-12-31,P,,Lapsen syömisongelma,,
P12,Bedwetting/enuresis,412,,0,APPROVED,UNREVIEWED,Javier,1665705600000,193874,Nocturnal enuresis,Condition,MAPS_TO,,Javier,1590969600000,,2002000809,ICPC2,Condition,1970-01-01,2099-12-31,P,,Yökastelu,,
P13,Encopresis/bowel training problem,213,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4118980,Functional encopresis,Condition,MAPS_TO,,Javier,1590969600000,,2002000810,ICPC2,Condition,1970-01-01,2099-12-31,P,,Tuhriminen,,
P15,Chronic alcohol abuse,70533,,0,APPROVED,UNREVIEWED,Javier,1665705600000,435243,Alcohol dependence,Condition,MAPS_TO,,Javier,1590969600000,,2002000811,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Alkoholin väärinkäyttö, pitkäaikainen",,
P16,Acute alcohol abuse,8982,,0,UNCHECKED,UNREVIEWED,,0,435243,Alcohol dependence,Condition,MAPS_TO,Auto-remapped as poss_eq. Needs review.,Javier,1727395200000,Javier,2002000812,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Alkoholin väärinkäyttö, akuutti",433735,
P16,Acute alcohol abuse,8982,,0,UNCHECKED,UNREVIEWED,,0,607208,Acute alcohol intoxication,Condition,MAPS_TO,Auto-remapped as poss_eq. Needs review.,Javier,1727395200000,Javier,2002000812,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Alkoholin väärinkäyttö, akuutti",433735,
P17,Tobacco abuse,4495,,0,APPROVED,UNREVIEWED,Javier,1665705600000,37110444,Harmful pattern of use of nicotine,Condition,MAPS_TO,,Javier,1590969600000,,2002000813,ICPC2,Condition,1970-01-01,2099-12-31,P,,Tupakointi,,
P18,Medication abuse,13213,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4193868,"Sedative, hypnotic AND/OR anxiolytic-related disorder",Condition,MAPS_TO,,Javier,1590969600000,,2002000814,ICPC2,Condition,1970-01-01,2099-12-31,P,,Lääkkeen väärinkäyttö,,
P19,Drug abuse,48499,,0,APPROVED,EQUAL,Anna Hammais,1729609542817,436954,Drug abuse,Condition,MAPS_TO,Auto-remapped as poss_eq. Needs review.,Anna Hammais,1729609539484,Javier,2002000815,ICPC2,Condition,1970-01-01,2099-12-31,P,,Huumeiden käyttö,4004672,
P20,Memory disturbance,540345,,0,APPROVED,EQUAL,Anna Hammais,1729609573164,4304008,Memory impairment,Condition,MAPS_TO,,Anna Hammais,1729609572000,,2002000816,ICPC2,Condition,1970-01-01,2099-12-31,P,,Muistihäiriö,,
P22,Child behaviour symptom/complaint,5148,,0,APPROVED,UNREVIEWED,Javier,1665705600000,433758,Childhood emotional disorder,Condition,MAPS_TO,,Javier,1590969600000,,2002000817,ICPC2,Condition,1970-01-01,2099-12-31,P,,Lapsen käytösoire/-vaiva,,
P23,Adolescent behaviour sympt/compl,1051,,0,APPROVED,UNREVIEWED,Javier,1665705600000,433758,Childhood emotional disorder,Condition,MAPS_TO,,Javier,1590969600000,,2002000818,ICPC2,Condition,1970-01-01,2099-12-31,P,,Nuoren käytösoire/-vaiva,,
P24,Specific learning problem,2137,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4085156,Developmental academic disorder,Condition,MAPS_TO,,Javier,1590969600000,,2002000819,ICPC2,Condition,1970-01-01,2099-12-31,P,,Erityinen oppimishäiriö,,
P25,Phase of life problem adult,22852,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4154624,Problem situation relating to social and personal history,Observation,MAPS_TO,,Javier,1590969600000,,2002000820,ICPC2,Condition,1970-01-01,2099-12-31,P,,Aikuisen elämänvaihekriisi,,
P27,Fear of mental disorder,2900,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4216670,Worried well,Observation,MAPS_TO,,Javier,1590969600000,,2002000821,ICPC2,Condition,1970-01-01,2099-12-31,P,,Huoli/pelko mielenterveyden häiriöstä,,
P28,Limited function/disability (P),45336,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4137049,Disability affecting daily living,Observation,MAPS_TO,,Javier,1590969600000,,2002000822,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Toiminnanvajaus/vamma, psyykkinen",,
P29,Psychological sympt/compl other,150303,,0,APPROVED,UNREVIEWED,Javier,1665705600000,4025215,Emotional state finding,Observation,MAPS_TO,,Javier,1590969600000,,2002000823,ICPC2,Condition,1970-01-01,2099-12-31,P,,Muu psyykkinen oire/vaiva,,
P30,"Psychological, Medical examin/health eval complete",98,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000824,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Laaja terveydentilan arviointi/tarkastus",,
P31,"Psychological, Medical examin/health eval partial",303,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000825,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Suppea terveydentilan arviointi/tarkastus",,
P32,"Psychological, Sensitivity test",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000826,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Allergiatutkimus",,
P33,"Psychological, Microbiological/immunological test",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000827,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Mikrobiologinen/immunologinen koe",,
P34,"Psychological, Blood test",11,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000828,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Veritutkimus",,
P35,"Psychological, Urine test",18,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000829,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Virtsatutkimus",,
P36,"Psychological, Faeces test",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000830,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Ulostetutkimus",,
P37,"Psychological, Histological/exfoliative cytology",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000831,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Histologinen/sytologinen tutkimus",,
P38,"Psychological, Other laboratory test NEC",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000832,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Muu laboratoriotutkimus",,
P39,"Psychological, Physical function test",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000833,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Kliininen toimintakoe",,
P40,"Psychological, Diagnostic endoscopy",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000834,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Diagnostinen endoskopia",,
P41,"Psychological, Diagnostic radiology/imaging",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000835,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Diagnostinen kuvantaminen",,
P42,"Psychological, Electrical tracing",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000836,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Elektrofysiologinen tutkimus",,
P43,"Psychological, Other diagnostic procedure",154,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000837,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Muu tutkimustoimenpide",,
P44,"Psychological, Preventive immunization/medic",102,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000838,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Rokotus / ennaltaehkäisevä lääkitys",,
P45,"Psychological, Observ/health educat/advice/diet",3759,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000839,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Seuranta/terveysneuvonta/ruokavalioneuvonta",,
P46,"Psychological, Consultation primary care provider",257,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000840,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Perusterveydenhuollon asiantuntijan konsultaatio",,
P47,"Psychological, Consultation with specialist",57,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000841,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Erikoislääkärin konsultaatio",,
P48,"Psychological, Clarification/discussion RFE/demand",632,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000842,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Potilaan tarpeiden/tulosyyn selvittäminen",,
P49,"Psychological, Other preventive procedure",1271,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000843,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Muu ennaltaehkäisevä toimenpide",,
P50,"Psychological, Medication/prescr/renewal",4952,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000844,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Lääkitys/lääkemääräys/uusinta/injektio",,
P51,"Psychological, I&d/flush/aspiration",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000845,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",,
P52,"Psychological, Exc/remov/biopsy/destruc/debrid/caut",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000846,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",,
P53,"Psychological, Instrument/catheter/intubate/dilate",0,,0,UNCHECKED,UNREVIEWED,Javier,1665705600000,0,Unmapped,,MAPS_TO,,,0,,2002000847,ICPC2,Condition,1970-01-01,2099-12-31,P,,"Mielenterveys ja käyttäytyminen, Katetrointi/intubointi/laajentaminen",,
